Id,Name,Name [Scene]
21483,笑臉球,光宇宙之旅-昱德
21484,minecraft-椅子,光宇宙之旅-昱德
21485,ubike站-2,光宇宙之旅-昱德
21486,ubike站-1,光宇宙之旅-昱德
21487,ubike2.0-2,光宇宙之旅-昱德
21488,ubike2.0-1,光宇宙之旅-昱德
21489,光時代技術展示mp4,光宇宙之旅-昱德
21490,光時代名片,光宇宙之旅-昱德
21491,dog_B_down,光宇宙之旅-昱德
21492,dog_A_run,光宇宙之旅-昱德
21493,輪播片-壓.mp4,meet taipei 爭豔館
21494,outshell-2.glb,meet taipei 爭豔館
21495,太空艙2.glb,meet taipei 爭豔館
21496,portal.mp4,meet taipei 爭豔館
21497,太空艙.glb,meet taipei 爭豔館
21498,任意門2,meet taipei 爭豔館
21499,LightCircle.glb,meet taipei 爭豔館
21500,借問站.png,meet taipei 爭豔館
21501,影片框,meet taipei 爭豔館
21502,npc.mp4,meet taipei 爭豔館
21503,光時代介紹.mp4,meet taipei 爭豔館
21504,小光子-no shadow.glb,meet taipei 爭豔館
21505,太空艙,acer 新年
21506,光時代介紹,acer 新年
21507,LightCircle220112A,acer 新年
21508,npc,acer 新年
21509,acer展間-遮擋(全),acer 新年
21510,smoke,茂林test
21511,smoke,茂林test
21512,smoke,茂林test
21513,新威溫泉-scan,茂林test
21514,溫泉,茂林test
21515,槍木-無牆,acer 新年
21517,acer資訊球,acer 新年
21519,任意門2,acer 新年
21520,outshell-2.glb,acer 新年
21527,布舞曲.jpeg,kai測試henry回報問題
21533,low poly.glb,像素RPG
21541,SeaTurtle_210916A,銘傳AR海底遊樂園
21545,藍鯨-2,銘傳AR海底遊樂園
21546,魟魚,銘傳AR海底遊樂園
21550,shark_210624C,銘傳AR海底遊樂園
21551,Bubble1,銘傳AR海底遊樂園
21552,Bubble2,銘傳AR海底遊樂園
21553,Bubble3,銘傳AR海底遊樂園
21554,小丑魚_左,銘傳AR海底遊樂園
21555,魚-藍_左,銘傳AR海底遊樂園
21556,fish_g1_06_右,銘傳AR海底遊樂園
21559,fish_g2_10_右,銘傳AR海底遊樂園
21560,fish_g2_08_右,銘傳AR海底遊樂園
21562,造型匡-1,銘傳AR海底遊樂園
21563,水母1,銘傳AR海底遊樂園
21564,水母4,銘傳AR海底遊樂園
21565,Bubble-右2,銘傳AR海底遊樂園
21566,Bubble-右3,銘傳AR海底遊樂園
21567,Bubble-中2,銘傳AR海底遊樂園
21568,Bubble-中3,銘傳AR海底遊樂園
21569,Bubble-左2,銘傳AR海底遊樂園
21570,Bubble-左3,銘傳AR海底遊樂園
21571,魚-金_中,銘傳AR海底遊樂園
21572,fish_g1_05_左,銘傳AR海底遊樂園
21573,fish_g1_06_左,銘傳AR海底遊樂園
21578,wave-4,銘傳AR海底遊樂園
21581,珊瑚_橘1,銘傳AR海底遊樂園
21582,珊瑚_黃橘2,銘傳AR海底遊樂園
21583,珊瑚_粉紫2,銘傳AR海底遊樂園
21585,珊瑚_紫,銘傳AR海底遊樂園
21589,我的影片_9-360p30_MOV_AdobeExpress,銘傳AR海底遊樂園
21598,泡泡,銘傳AR海底遊樂園
21602,銘傳大學logo,銘傳AR海底遊樂園
21625,2022.05.23銘傳大學簡介（中音中字）,銘傳AR海底遊樂園
21628,企鵝_社會局,RC_test_海底世界
21629,企鵝_衛生局,RC_test_海底世界
21630,珊瑚_右1,RC_test_海底世界
21631,SeaTurtle_210916A,RC_test_海底世界
21632,珊瑚_右2,RC_test_海底世界
21633,珊瑚_左1,RC_test_海底世界
21634,珊瑚_左2,RC_test_海底世界
21635,藍鯨-2,RC_test_海底世界
21636,魟魚,RC_test_海底世界
21637,石_右1,RC_test_海底世界
21638,石_左1,RC_test_海底世界
21639,石_左2,RC_test_海底世界
21640,shark_210624C,RC_test_海底世界
21641,Bubble1,RC_test_海底世界
21642,Bubble2,RC_test_海底世界
21643,Bubble3,RC_test_海底世界
21644,小丑魚_左,RC_test_海底世界
21645,魚-藍_左,RC_test_海底世界
21646,fish_g1_06_右,RC_test_海底世界
21647,企鵝_建管處,RC_test_海底世界
21648,企鵝_ 商業處,RC_test_海底世界
21649,魚-金_右,RC_test_海底世界
21650,fish_g2_10_右,RC_test_海底世界
21651,fish_g2_08_右,RC_test_海底世界
21653,造型匡-1,RC_test_海底世界
21654,水母1,RC_test_海底世界
21655,水母4,RC_test_海底世界
21656,Bubble-右2,RC_test_海底世界
21657,Bubble-右3,RC_test_海底世界
21658,Bubble-中2,RC_test_海底世界
21659,Bubble-中3,RC_test_海底世界
21660,Bubble-左2,RC_test_海底世界
21661,Bubble-左3,RC_test_海底世界
21662,魚-金_中,RC_test_海底世界
21663,fish_g1_05_左,RC_test_海底世界
21664,fish_g1_06_左,RC_test_海底世界
21665,魚-藍_中,RC_test_海底世界
21666,小丑魚_中,RC_test_海底世界
21668,泡泡匡_商業處-1,RC_test_海底世界
21669,泡泡匡_建管處-1,RC_test_海底世界
21670,泡泡匡_社會局-1,RC_test_海底世界
21671,wave-3,RC_test_海底世界
21672,珊瑚_綠,RC_test_海底世界
21673,珊瑚_藍2,RC_test_海底世界
21674,珊瑚_橘1,RC_test_海底世界
21675,珊瑚_黃橘2,RC_test_海底世界
21676,珊瑚_粉紫2,RC_test_海底世界
21677,珊瑚_粉紫,RC_test_海底世界
21678,珊瑚_紫,RC_test_海底世界
21679,珊瑚_天藍,RC_test_海底世界
21680,asset_rock_v02-1,RC_test_海底世界
21681,asset_rock_v01,RC_test_海底世界
21684,海草1-2,RC_test_海底世界
21685,fish_g2_07_中,RC_test_海底世界
21686,海草+底座_左,RC_test_海底世界
21691,海草+底座_右,RC_test_海底世界
21692,泡泡,RC_test_海底世界
21695,map,RC_test_海底世界
21720,阿妹v3-3,RC_Demo_勝興車站
21723,海螺資訊球,RC_Demo_苗栗享沐酒店
21725,周邊景點,RC_Demo_勝興車站
21736,水母6.glb,RC_Test_永安海螺館_0213
21737,阿妹歡迎詞70秒-redue-1.5X-側門,RC_Test_永安海螺館_0213
21738,點我為你導覽-側門,RC_Test_永安海螺館_0213
21739,我是阿妹-側門,RC_Test_永安海螺館_0213
21740,乙未-水池,RC_Test_永安海螺館_0213
21741,乙未-遊戲區,RC_Test_永安海螺館_0213
21742,乙未-溜滑梯,RC_Test_永安海螺館_0213
21743,乙未-旋轉樓梯,RC_Test_永安海螺館_0213
21744,乙未-展覽館,RC_Test_永安海螺館_0213
21745,白沙岬燈塔,RC_Test_永安海螺館_0213
21746,草漯沙丘,RC_Test_永安海螺館_0213
21747,許厝港濕地,RC_Test_永安海螺館_0213
21748,新屋百年石滬群,RC_Test_永安海螺館_0213
21749,新藻礁生態,RC_Test_永安海螺館_0213
21750,海螺資訊球_放大1000倍,RC_Test_資訊球
21751,yellowfish_v01.glb,RC_Test_永安海螺館_0213
21752,bluefish_v01.glb,RC_Test_永安海螺館_0213
21753,水母6.glb,RC_Test_永安海螺館_0213
21754,水母5.glb,RC_Test_永安海螺館_0213
21755,水母4.glb,RC_Test_永安海螺館_0213
21756,世界客家博覽會-點擊觀看.mp4,RC_Test_永安海螺館_0213
21757,往裡走還有更多.png,RC_Test_永安海螺館_0213
21758,我是阿弟.png,RC_Test_永安海螺館_0213
21759,點我為你導覽.png,RC_Test_永安海螺館_0213
21760,我是阿妹.png,RC_Test_永安海螺館_0213
21761,左右觀看側門,RC_Test_永安海螺館_0213
21762,左右觀看前門,RC_Test_永安海螺館_0213
21763,風鈴說明-側面.jpg,RC_Test_永安海螺館_0213
21764,地景藝術介紹-側面.png,RC_Test_永安海螺館_0213
21765,阿弟-對話框-1024.png,RC_Test_永安海螺館_0213
21766,阿弟v3 側門,RC_Test_永安海螺館_0213
21767,阿妹v3-3 側門,RC_Test_永安海螺館_0213
21768,地景藝術介紹.png,RC_Test_永安海螺館_0213
21769,阿妹歡迎詞70秒-redue-1.5X,RC_Test_永安海螺館_0213
21770,阿弟v3,RC_Test_永安海螺館_0213
21771,氣泡,RC_Test_永安海螺館_0213
21772,fish_g2_10_210624A,RC_Test_永安海螺館_0213
21773,bluewhale,RC_Test_永安海螺館_0213
21774,SeaTurtle_210916A,RC_Test_永安海螺館_0213
21775,fish_g2_11_210624A,RC_Test_永安海螺館_0213
21776,fish_g2_08_210624A,RC_Test_永安海螺館_0213
21777,fish_g2_07_210624A,RC_Test_永安海螺館_0213
21778,fish_g1_06_210624A,RC_Test_永安海螺館_0213
21779,fish_g1_01_210624C,RC_Test_永安海螺館_0213
21780,石墻-點擊說明.png,RC_Test_永安海螺館_0213
21781,展覽室.png,RC_Test_永安海螺館_0213
21782,2F-觀景台.png,RC_Test_永安海螺館_0213
21783,風鈴介紹,RC_Test_永安海螺館_0213
21784,石牆說明,RC_Test_永安海螺館_0213
21785,周邊景點,RC_Test_永安海螺館_0213
21786,阿妹v3-3,RC_Test_永安海螺館_0213
21787,水母3,RC_Test_永安海螺館_0213
21788,水母2,RC_Test_永安海螺館_0213
21789,水母1,RC_Test_永安海螺館_0213
21795,茂林入口意象公園,茂林區test
21797,nyc_the_high_bridge.glb,101測試
21800,乙未-水池,RC_Demo_龍騰斷橋
21801,乙未-遊戲區,RC_Demo_龍騰斷橋
21802,乙未-溜滑梯,RC_Demo_龍騰斷橋
21810,pano_ar_semi-transparent_sphere.glb,101測試
21823,cybercity_2099_v2.glb,101測試
21827,第五區_賽車迴圈_0215.glb,光子測試
21828,第五區_摩天輪_0215.glb,光子測試
21829,第五區_氣球們_0215.glb,光子測試
21830,第五區_柵欄_0215.glb,光子測試
21831,第五區_車子與群眾_0215.glb,光子測試
21832,tunnel-trans.glb,101測試
21833,第五區_引路_0215.glb,光子測試
21834,skydom-trans.glb,101測試
21841,第五區 煙火測試.mp4,光子測試
21842,看第五區_資訊看板_0215.png,光子測試
21843,skydom2.glb,光子測試
21844,空總_gift_click hand_1223.glb,光子測試
21845,outshell-2.glb,acer 新年_備份
21846,任意門2,acer 新年_備份
21847,acer資訊球,acer 新年_備份
21848,槍木-無牆,acer 新年_備份
21849,acer展間-遮擋(全),acer 新年_備份
21851,LightCircle220112A,acer 新年_備份
21852,光時代介紹,acer 新年_備份
21853,太空艙,acer 新年_備份
21854,遮擋,acer 新年_備份
21855,遮擋用,acer 新年_備份
21856,holiday predator_v2-4,acer 新年_備份
21857,holiday predator_v2-3,acer 新年_備份
21858,holiday predator_v2-2,acer 新年_備份
21859,20221226 (4).jpg,acer 新年_備份
21860,20221226 (3).jpg,acer 新年_備份
21861,acerpure-black.glb,acer 新年_備份
21862,nitro_logo-black.glb,acer 新年_備份
21863,nitro_logo.glb,acer 新年_備份
21864,ConceptD-logo-print-black.glb,acer 新年_備份
21865,Predator_hrz_blk.glb,acer 新年_備份
21866,Predator__vrt_blk.glb,acer 新年_備份
21867,rabbit_idel02_V3_0104-3,acer 新年_備份
21868,rabbit_idel02_V3_0104-2,acer 新年_備份
21869,pose01,acer 新年_備份
21870,holiday predator_v2-1,acer 新年_備份
21871,rabbit_idel01_0104_v2-4,acer 新年_備份
21872,rabbit_idel01_0104_v2-3,acer 新年_備份
21873,rabbit_idel01_0104_v2-2,acer 新年_備份
21874,燈籠03_0105_v2-5,acer 新年_備份
21875,燈籠03_0105_v2-4,acer 新年_備份
21876,燈籠03_0105_v2-3,acer 新年_備份
21877,燈籠03_0105_v2-2,acer 新年_備份
21878,燈籠03_0105_v2-1,acer 新年_備份
21879,燈籠02_0105_v2-2,acer 新年_備份
21880,燈籠02_0105_v2-1,acer 新年_備份
21881,rabbit_idel02_V3_0104-1,acer 新年_備份
21885,白光,新威旅客中心
21887,low_poly_identified_mobil_terbang-3.glb,101測試
21888,low_poly_identified_mobil_terbang-2.glb,101測試
21891,第五區_賽車迴圈_0215-放大版.glb,光子測試
21892,第五區_摩天輪_0215-放大版.glb,光子測試
21893,第五區_氣球們_0215-放大版.glb,光子測試
21894,第五區_車子與群眾_0215-放大版.glb,光子測試
21898,第五區_引路V2.glb,第五區ATT
21899,第五區_蓋子V2.glb,第五區ATT
21900,第五區_摩天輪V2.glb,第五區ATT
21901,第五區_賽車迴圈V2.glb,第五區ATT
21902,第五區_車展A.glb,第五區ATT
21903,第五區_車展B_0216.glb,第五區ATT
21904,第五區_氣球01.glb,第五區ATT
21905,第五區_氣球02.glb,第五區ATT
21906,第五區_氣球03.glb,第五區ATT
21907,第五區_氣球04.glb,第五區ATT
21908,第五區_氣球05.glb,第五區ATT
21909,第五區_全景球透明.glb,第五區ATT
21910,第五區_摩天輪V2-放大版.glb,第五區ATT
21911,第五區_車展A-放大版.glb,第五區ATT
21912,第五區_車展A2-放大版.glb,第五區ATT
21913,第五區_賽車迴圈V2放大群組1A.glb,第五區ATT
21914,第五區_賽車迴圈V2放大群組1B.glb,第五區ATT
21915,第五區_賽車迴圈V2放大群組2A.glb,第五區ATT
21916,第五區_賽車迴圈V2放大群組2B.glb,第五區ATT
21917,第五區_賽車迴圈V2放大群組3A.glb,第五區ATT
21918,第五區_賽車迴圈V2放大群組3B.glb,第五區ATT
21920,第五區_氣球01-放大版.glb,第五區ATT
21921,第五區_氣球02-放大版.glb,第五區ATT
21922,第五區_氣球03-放大版.glb,第五區ATT
21923,第五區_氣球04-放大版.glb,第五區ATT
21924,第五區_氣球05-放大版.glb,第五區ATT
21925,第五區_車子V2放大版.glb,第五區ATT
21926,第五區_車子V2-2放大版.glb,第五區ATT
21927,第五區_車子V2-3放大版.glb,第五區ATT
21928,elevator-open.glb,101測試
21929,elevator-close.glb,101測試
21935,第五區 煙火測試.mp4,第五區ATT
21936,第五區 煙火測試2.mp4,第五區ATT
21937,第五區 煙火測試3.mp4,第五區ATT
21938,第五區_警告標示.png,第五區ATT
21939,看第五區_資訊看板_0215.png,第五區ATT
21940,空總_gift_click hand_1223.glb,第五區ATT
21941,第五區_觸發後蓋子_0217.glb,第五區ATT
21942,第五區_101文字.mp4,第五區ATT
21956,舊山線鐵道自行車-宣傳影片-六號隧道(30s).mp4,元宵燈節第四區
21957,舊山線鐵道自行車.jpg,元宵燈節第四區
21964,第五區_粒子.glb,市長-拜年(東)
21966,第五區_粒子.glb,第五區ATT
21967,第五區_粒子.glb,市長-拜年(東)
21978,Gift_music_1130.mp4,第五區ATT
21979,信義區_廣告託播_v02_撈王.mp4,第五區ATT
21980,gift_PR_02_video.mp4,第五區ATT
21994,sci-fi_simple_corridor.glb,愛心爆裂dokidoki
21996,white glow panel.png,愛心爆裂dokidoki
21997,love guy-001.glb,愛心爆裂dokidoki
21998,love guy-001(opposite).glb,愛心爆裂dokidoki
21999,love guy-001-copy1.glb,愛心爆裂dokidoki
22000,love guy-001(opposite)-copy1.glb,愛心爆裂dokidoki
22001,第五區 煙火測試.mp4,愛心爆裂dokidoki
22002,第五區 煙火測試2.mp4,愛心爆裂dokidoki
22003,第五區 煙火測試3.mp4,愛心爆裂dokidoki
22004,第五區 煙火測試4.mp4,愛心爆裂dokidoki
22005,love guy-001-copy2.glb,愛心爆裂dokidoki
22006,第五區 煙火測試5.mp4,愛心爆裂dokidoki
22022,first person gun.glb,愛心爆裂dokidoki
22029,龍頭山+水波_v5(去白骨),新威旅客中心
22030,D4-茂林-紫紫(0-48 48-100 100-143),新威旅客中心
22031,bridge_v2,新威旅客中心
22032,原地飛行蝴蝶(遊戲)_v6右3,新威旅客中心
22033,原地飛行蝴蝶(遊戲)_v6右2,新威旅客中心
22034,原地飛行蝴蝶-2_v2右1,新威旅客中心
22035,原地飛行蝴蝶-3_v2左3,新威旅客中心
22036,原地飛行蝴蝶-4_v2,新威旅客中心
22037,原地飛行蝴蝶-1_v2,新威旅客中心
22038,原地飛行蝴蝶-2_v2,新威旅客中心
22039,原地飛行蝴蝶-2_v2,新威旅客中心
22040,原地飛行蝴蝶(遊戲)_v6,新威旅客中心
22043,溫泉池水波遮擋測試_v3,新威旅客中心-1F
22044,溫泉池v4,新威旅客中心-1F
22045,山羌v3 右,新威旅客中心-1F
22046,D4-茂林-紫紫(0-48 48-100 100-143),新威旅客中心-1F
22049,待機蝴蝶(3)壓-2_毯1,新威旅客中心-2F
22052,fire button.glb,愛心爆裂dokidoki
22053,D4-茂林-涼山瀑布_v2,禮納里旅客服務中心-室外
22054,fire button2.glb,愛心爆裂dokidoki
22055,fire button3.glb,愛心爆裂dokidoki
22056,fire button4.glb,愛心爆裂dokidoki
22057,fire button5.glb,愛心爆裂dokidoki
22059,石版屋08,禮納里旅客服務中心-室內
22062,low_poly_portal.glb,愛心爆裂dokidoki
22063,動物園DEMO_1116_v4.glb,動物園DEMO
22064,zoo_room_wood_sign_1116.glb,動物園DEMO
22065,zoo_room_mask_1115_v2.glb,動物園DEMO
22066,ubike站點.png,苗栗車站demo
22067,阿妹歡迎詞70秒-redue_1.mp4,苗栗車站demo
22068,ashamaluevmusic.mp4,苗栗車站demo
22069,christmas_present-2.glb,苗栗車站demo
22070,下雪,苗栗車站demo
22071,snow_and_ice_covered_ground.glb,苗栗車站demo
22072,christmas_present.glb,苗栗車站demo
22073,christmas_tree_2.glb,苗栗車站demo
22074,snow_dude.glb,苗栗車站demo
22075,苗栗車站指引左.glb,苗栗車站demo
22076,苗栗車站指引右.glb,苗栗車站demo
22077,台灣石虎.png,苗栗車站demo
22078,目錄.png,苗栗車站demo
22079,石虎資訊.png,苗栗車站demo
22080,火車時刻表.png,苗栗車站demo
22081,公車即時動態.png,苗栗車站demo
22082,石虎框.png,苗栗車站demo
22083,stone_tiger-2.glb,苗栗車站demo
22084,18-崗山之眼,苗栗車站demo
22085,17-左營蓮池潭風景區,苗栗車站demo
22086,16-玫瑰聖母聖殿主教座堂,苗栗車站demo
22087,15-後驛商圈,苗栗車站demo
22088,14-金馬賓館當代美術館,苗栗車站demo
22089,13-旗津貝殼館,苗栗車站demo
22090,12-旗津旗后砲台,苗栗車站demo
22091,11-美濃石頭廟,苗栗車站demo
22092,10-義大世界,苗栗車站demo
22093,09-奧斯汀人文咖啡,苗栗車站demo
22094,08-高雄市立美術館,苗栗車站demo
22095,07-愛河,苗栗車站demo
22096,06-駁二棧貳庫KW2,苗栗車站demo
22097,05-holopark,苗栗車站demo
22098,04-逍遙園,苗栗車站demo
22099,03-彌陀漁港海岸光廊,苗栗車站demo
22100,02-流行音樂中心,苗栗車站demo
22101,01-大港橋,苗栗車站demo
22102,景區資訊球,苗栗車站demo
22103,white_modern_living_room.glb,Leo's room
22104,第六區-飛碟殼_0221.glb,第六區101
22105,第六區-愛心小人_0221.glb,第六區101
22106,第六區-按紐_0221.glb,第六區101
22107,第六區-按紐_0221-2.glb,第六區101
22108,第六區-電梯大門_0221.glb,第六區101
22109,第六區-電梯窗戶_0221_24_72_96.glb,第六區101
22110,第六區-電梯遮罩_0221.glb,第六區101
22111,第六區-飛機_0221.glb,第六區101
22112,第六區-跑道_0221.glb,第六區101
22113,第六區-大飛機_0221.glb,第六區101
22114,第六區-101_0221-V2.glb,第六區101
22115,第六區-小房子_0221.glb,第六區101
22116,第六區-大飛機_0221-2.glb,第六區101
22117,第六區-山_0221.glb,第六區101
22118,第六區-山_0221-2.glb,第六區101
22119,第六區-彩色全景球_0221.glb,第六區101
22120,第六區-怪物氣球_0221.glb,第六區101
22121,第六區-按紐_0221-3.glb,第六區101
22122,第六區-外太空全景球_0221.glb,第六區101
22123,測試Banner.png,第六區101
